"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 00:36:08 UTC 2026","passed","Tue Jan 13 00:36:08 UTC 2026","TestUserNegative","test_user","",""
"","83","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests","Tue Jan 13 00:35:50 UTC 2026","passed","Tue Jan 13 00:35:50 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","125","Удаление единицы продукта из корзины","tests","Tue Jan 13 00:35:52 UTC 2026","passed","Tue Jan 13 00:35:52 UTC 2026","TestCartPositive","test_cart","",""
"","15","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 00:36:08 UTC 2026","passed","Tue Jan 13 00:36:08 UTC 2026","TestUserNegative","test_user","",""
"","138","Получение списка заказов","tests","Tue Jan 13 00:36:04 UTC 2026","passed","Tue Jan 13 00:36:04 UTC 2026","TestOrderPositive","test_order","",""
"","79","Создание пользователя с невалидным паролем","tests","Tue Jan 13 00:36:08 UTC 2026","passed","Tue Jan 13 00:36:08 UTC 2026","TestUserNegative","test_user","",""
"","71","Добавление единицы продукта в корзину","tests","Tue Jan 13 00:35:52 UTC 2026","passed","Tue Jan 13 00:35:52 UTC 2026","TestCartPositive","test_cart","",""
"","983","Обновление данных существующего пользователя","tests","Tue Jan 13 00:36:05 UTC 2026","passed","Tue Jan 13 00:36:06 UTC 2026","TestUserPositive","test_user","",""
"","774","Логин пользователя с валидными данными","tests","Tue Jan 13 00:35:46 UTC 2026","passed","Tue Jan 13 00:35:47 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","0","Создание продукта без заполнения обязательного поля","tests","Tue Jan 13 00:36:01 UTC 2026","skipped","Tue Jan 13 00:36:01 UTC 2026","TestProductNegative","test_product","",""
"","30","Создание пользователя с невалидным email","tests","Tue Jan 13 00:36:08 UTC 2026","passed","Tue Jan 13 00:36:08 UTC 2026","TestUserNegative","test_user","",""
"","54","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 00:36:08 UTC 2026","passed","Tue Jan 13 00:36:08 UTC 2026","TestUserNegative","test_user","",""
"","107","Получение существующего пользователя","tests","Tue Jan 13 00:36:03 UTC 2026","passed","Tue Jan 13 00:36:03 UTC 2026","TestUserPositive","test_user","",""
"","53","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 00:35:47 UTC 2026","passed","Tue Jan 13 00:35:47 UTC 2026","TestAuthenticationNegative","test_authentication","",""
