"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","75","Получение списка заказов","tests","Sat Jan 10 03:48:30 UTC 2026","passed","Sat Jan 10 03:48:30 UTC 2026","TestOrderPositive","test_order","",""
"","82","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sat Jan 10 03:48:20 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","754","Логин пользователя с зарегистрированным email и неподходящим паролем","tests","Sat Jan 10 03:48:18 UTC 2026","passed","Sat Jan 10 03:48:19 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","16","Создание пользователя с невалидным телефоном","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","0","Создание продукта с данными в невалидном формате","tests","Sat Jan 10 03:48:31 UTC 2026","passed","Sat Jan 10 03:48:31 UTC 2026","TestProductNegative","test_product","",""
"","615","Логин пользователя с валидными данными","tests","Sat Jan 10 03:48:17 UTC 2026","passed","Sat Jan 10 03:48:18 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","1377","Обновление данных существующего пользователя","tests","Sat Jan 10 03:48:35 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserPositive","test_user","",""
"","631","Логин пользователя с отсутствующим паролем","tests","Sat Jan 10 03:48:20 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","16","Создание пользователя с невалидным телефоном","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","629","Логин админа с валидными данными","tests","Sat Jan 10 03:48:19 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","10","Создание пользователя с невалидным email","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","18","Создание пользователя с невалидным email","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","0","Добавление товара без наличия в корзину","tests","Sat Jan 10 03:48:20 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestCartNegative","test_cart","",""
"","47","Создание пользователя с невалидным паролем","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","292","Получение существующего пользователя","tests","Sat Jan 10 03:48:34 UTC 2026","passed","Sat Jan 10 03:48:34 UTC 2026","TestUserPositive","test_user","",""
"","107","Создание пользователя с невалидным email","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","6","Создание пользователя с уже зарегистрированным email","tests","Sat Jan 10 03:48:38 UTC 2026","passed","Sat Jan 10 03:48:38 UTC 2026","TestUserNegative","test_user","",""
"","0","Создание заказа если один из продуктов недоступен","tests","Sat Jan 10 03:48:30 UTC 2026","passed","Sat Jan 10 03:48:30 UTC 2026","TestOrderNegative","test_order","",""
"","463","Добавление единицы продукта в корзину","tests","Sat Jan 10 03:48:24 UTC 2026","passed","Sat Jan 10 03:48:24 UTC 2026","TestCartPositive","test_cart","",""
"","0","Добавление несуществующего товара в корзину","tests","Sat Jan 10 03:48:20 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestCartNegative","test_cart","",""
"","0","Создание продукта без заполнения обязательного поля","tests","Sat Jan 10 03:48:31 UTC 2026","passed","Sat Jan 10 03:48:31 UTC 2026","TestProductNegative","test_product","",""
"","60","Получение списка продуктов","tests","Sat Jan 10 03:48:33 UTC 2026","passed","Sat Jan 10 03:48:33 UTC 2026","TestProductPositive","test_product","",""
"","939","Создание пользователя с валидными данными","tests","Sat Jan 10 03:48:32 UTC 2026","passed","Sat Jan 10 03:48:32 UTC 2026","TestUserPositive","test_user","",""
"","183","Удаление существующего пользователя","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserPositive","test_user","",""
"","15","Создание пользователя с невалидным паролем","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","0","Создание заказа с удаленной корзиной","tests","Sat Jan 10 03:48:25 UTC 2026","passed","Sat Jan 10 03:48:25 UTC 2026","TestOrderNegative","test_order","",""
"","165","Создание пользователя с невалидным email","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","490","Обновление существующего продукта","tests","Sat Jan 10 03:48:35 UTC 2026","passed","Sat Jan 10 03:48:35 UTC 2026","TestProductPositive","test_product","",""
"","96","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sat Jan 10 03:48:17 UTC 2026","passed","Sat Jan 10 03:48:17 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","74","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sat Jan 10 03:48:19 UTC 2026","passed","Sat Jan 10 03:48:19 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","321","Создание продукта с валидными данными","tests","Sat Jan 10 03:48:27 UTC 2026","passed","Sat Jan 10 03:48:27 UTC 2026","TestProductPositive","test_product","",""
"","0","Добавление количества одного товара в корзину больше чем доступно","tests","Sat Jan 10 03:48:20 UTC 2026","passed","Sat Jan 10 03:48:20 UTC 2026","TestCartNegative","test_cart","",""
"","12","Получение заказа по id","tests","Sat Jan 10 03:48:25 UTC 2026","passed","Sat Jan 10 03:48:25 UTC 2026","TestOrderPositive","test_order","",""
"","17","Создание пользователя с невалидным телефоном","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","11","Удаление корзины","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestCartPositive","test_cart","",""
"","13","Создание пользователя с невалидным паролем","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","11","Обновление количества единицы продукта в корзине","tests","Sat Jan 10 03:48:35 UTC 2026","passed","Sat Jan 10 03:48:35 UTC 2026","TestCartPositive","test_cart","",""
"","47","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sat Jan 10 03:48:18 UTC 2026","passed","Sat Jan 10 03:48:18 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","14","Создание пользователя с невалидным телефоном","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","298","Получение существующего продукта","tests","Sat Jan 10 03:48:30 UTC 2026","passed","Sat Jan 10 03:48:30 UTC 2026","TestProductPositive","test_product","",""
"","0","Создание продукта без заполнения всех полей","tests","Sat Jan 10 03:48:31 UTC 2026","passed","Sat Jan 10 03:48:31 UTC 2026","TestProductNegative","test_product","",""
"","67","Удаление существующего продукта","tests","Sat Jan 10 03:48:31 UTC 2026","passed","Sat Jan 10 03:48:31 UTC 2026","TestProductPositive","test_product","",""
"","10","Создание пользователя с невалидным телефоном","tests","Sat Jan 10 03:48:37 UTC 2026","passed","Sat Jan 10 03:48:37 UTC 2026","TestUserNegative","test_user","",""
"","31","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests","Sat Jan 10 03:48:21 UTC 2026","passed","Sat Jan 10 03:48:21 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","63","Получение данных корзины","tests","Sat Jan 10 03:48:28 UTC 2026","passed","Sat Jan 10 03:48:28 UTC 2026","TestCartPositive","test_cart","",""
"","59","Создание заказа","tests","Sat Jan 10 03:48:25 UTC 2026","passed","Sat Jan 10 03:48:25 UTC 2026","TestOrderPositive","test_order","",""
"","145","Удаление единицы продукта из корзины","tests","Sat Jan 10 03:48:31 UTC 2026","passed","Sat Jan 10 03:48:31 UTC 2026","TestCartPositive","test_cart","",""
