"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 04:46:13 UTC 2026","passed","Sun Jan 18 04:46:13 UTC 2026","TestUserNegative","test_user","",""
"","268","Получение существующего продукта","tests","Sun Jan 18 04:46:00 UTC 2026","passed","Sun Jan 18 04:46:00 UTC 2026","TestProductPositive","test_product","",""
"","143","Создание продукта без заполнения обязательного поля","tests","Sun Jan 18 04:46:09 UTC 2026","passed","Sun Jan 18 04:46:09 UTC 2026","TestProductNegative","test_product","",""
"","0","Создание заказа с удаленной корзиной","tests","Sun Jan 18 04:46:02 UTC 2026","skipped","Sun Jan 18 04:46:02 UTC 2026","TestOrderNegative","test_order","",""
"","900","Создание пользователя с валидными данными","tests","Sun Jan 18 04:46:09 UTC 2026","passed","Sun Jan 18 04:46:10 UTC 2026","TestUserPositive","test_user","",""
"","13","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 04:45:46 UTC 2026","passed","Sun Jan 18 04:45:46 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","691","Логин пользователя с валидными данными","tests","Sun Jan 18 04:45:45 UTC 2026","passed","Sun Jan 18 04:45:46 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","13","Создание пользователя с уже зарегистрированным email","tests","Sun Jan 18 04:46:14 UTC 2026","passed","Sun Jan 18 04:46:14 UTC 2026","TestUserNegative","test_user","",""
"","312","Создание пользователя с невалидным email","tests","Sun Jan 18 04:46:13 UTC 2026","passed","Sun Jan 18 04:46:13 UTC 2026","TestUserNegative","test_user","",""
"","39","Создание пользователя с невалидным паролем","tests","Sun Jan 18 04:46:13 UTC 2026","passed","Sun Jan 18 04:46:13 UTC 2026","TestUserNegative","test_user","",""
"","63","Добавление несуществующего товара в корзину","tests","Sun Jan 18 04:46:03 UTC 2026","passed","Sun Jan 18 04:46:03 UTC 2026","TestCartNegative","test_cart","",""
"","574","Логин пользователя с отсутствующим паролем","tests","Sun Jan 18 04:45:47 UTC 2026","passed","Sun Jan 18 04:45:48 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","51","Добавление количества одного товара в корзину больше чем доступно","tests","Sun Jan 18 04:46:07 UTC 2026","passed","Sun Jan 18 04:46:07 UTC 2026","TestCartNegative","test_cart","",""
"","66","Создание продукта с данными в невалидном формате","tests","Sun Jan 18 04:46:10 UTC 2026","passed","Sun Jan 18 04:46:10 UTC 2026","TestProductNegative","test_product","",""
"","45","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 04:45:46 UTC 2026","passed","Sun Jan 18 04:45:46 UTC 2026","TestAuthenticationNegative","test_authentication","",""
