"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","63","Удаление корзины","tests","Sun Jan 18 09:10:29 UTC 2026","passed","Sun Jan 18 09:10:29 UTC 2026","TestCartPositive","test_cart","",""
"","84","Создание пользователя с невалидным паролем","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","9","Создание заказа с удаленной корзиной","tests","Sun Jan 18 09:10:40 UTC 2026","passed","Sun Jan 18 09:10:40 UTC 2026","TestOrderNegative","test_order","",""
"","106","Получение существующего продукта","tests","Sun Jan 18 09:10:29 UTC 2026","passed","Sun Jan 18 09:10:29 UTC 2026","TestProductPositive","test_product","",""
"","49","Создание продукта с некорректным URL изображения","tests","Sun Jan 18 09:10:45 UTC 2026","passed","Sun Jan 18 09:10:45 UTC 2026","TestProductNegative","test_product","",""
"","36","Создание пользователя с невалидным email","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","81","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","60","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","11","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","64","Получение текущего пользователя","tests","Sun Jan 18 09:10:45 UTC 2026","passed","Sun Jan 18 09:10:45 UTC 2026","TestUserPositive","test_user","",""
"","738","Логин пользователя с зарегистрированным email и неподходящим паролем","tests","Sun Jan 18 09:10:15 UTC 2026","passed","Sun Jan 18 09:10:15 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","104","Получение заказа по id","tests","Sun Jan 18 09:10:27 UTC 2026","passed","Sun Jan 18 09:10:27 UTC 2026","TestOrderPositive","test_order","",""
"","521","Обновление данных существующего пользователя","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserPositive","test_user","",""
"","234","Полное обновление существующего продукта","tests","Sun Jan 18 09:10:35 UTC 2026","passed","Sun Jan 18 09:10:35 UTC 2026","TestProductPositive","test_product","",""
"","82","Создание пользователя с невалидным паролем","tests","Sun Jan 18 09:10:46 UTC 2026","passed","Sun Jan 18 09:10:46 UTC 2026","TestUserNegative","test_user","",""
"","231","Добавление количества одного товара в корзину больше чем доступно","tests","Sun Jan 18 09:10:37 UTC 2026","passed","Sun Jan 18 09:10:37 UTC 2026","TestCartNegative","test_cart","",""
"","9","Удаление существующего продукта","tests","Sun Jan 18 09:10:38 UTC 2026","passed","Sun Jan 18 09:10:38 UTC 2026","TestProductPositive","test_product","",""
"","16","Частичное обновление существующего продукта","tests","Sun Jan 18 09:10:36 UTC 2026","passed","Sun Jan 18 09:10:36 UTC 2026","TestProductPositive","test_product","",""
"","14","Обновление количества единицы продукта в корзине","tests","Sun Jan 18 09:10:25 UTC 2026","passed","Sun Jan 18 09:10:25 UTC 2026","TestCartPositive","test_cart","",""
"","18","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","7","Логин пользователя с валидным, но не зарегистрированным email и валидным паролем","tests","Sun Jan 18 09:10:18 UTC 2026","passed","Sun Jan 18 09:10:18 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","225","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 09:10:17 UTC 2026","passed","Sun Jan 18 09:10:17 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","133","Создание продукта с данными в невалидном формате","tests","Sun Jan 18 09:10:39 UTC 2026","passed","Sun Jan 18 09:10:40 UTC 2026","TestProductNegative","test_product","",""
"","113","Удаление существующего пользователя","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserPositive","test_user","",""
"","56","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 09:10:16 UTC 2026","passed","Sun Jan 18 09:10:16 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","835","Логин пользователя с отсутствующим паролем","tests","Sun Jan 18 09:10:16 UTC 2026","passed","Sun Jan 18 09:10:17 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","161","Создание продукта без заполнения обязательного поля","tests","Sun Jan 18 09:10:43 UTC 2026","passed","Sun Jan 18 09:10:44 UTC 2026","TestProductNegative","test_product","",""
"","138","Создание пользователя с невалидным телефоном","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","109","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 09:10:19 UTC 2026","passed","Sun Jan 18 09:10:19 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","278","Добавление товара без наличия в корзину","tests","Sun Jan 18 09:10:32 UTC 2026","passed","Sun Jan 18 09:10:32 UTC 2026","TestCartNegative","test_cart","",""
"","60","Создание продукта с данными в невалидном формате","tests","Sun Jan 18 09:10:41 UTC 2026","passed","Sun Jan 18 09:10:41 UTC 2026","TestProductNegative","test_product","",""
"","50","Получение списка продуктов","tests","Sun Jan 18 09:10:32 UTC 2026","passed","Sun Jan 18 09:10:32 UTC 2026","TestProductPositive","test_product","",""
"","728","Логин пользователя с валидными данными","tests","Sun Jan 18 09:10:15 UTC 2026","passed","Sun Jan 18 09:10:15 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","535","Добавление единицы продукта в корзину","tests","Sun Jan 18 09:10:20 UTC 2026","passed","Sun Jan 18 09:10:21 UTC 2026","TestCartPositive","test_cart","",""
"","72","Создание пользователя с невалидным email","tests","Sun Jan 18 09:10:46 UTC 2026","passed","Sun Jan 18 09:10:46 UTC 2026","TestUserNegative","test_user","",""
"","176","Создание заказа","tests","Sun Jan 18 09:10:23 UTC 2026","passed","Sun Jan 18 09:10:23 UTC 2026","TestOrderPositive","test_order","",""
"","10","Удаление единицы продукта из корзины","tests","Sun Jan 18 09:10:21 UTC 2026","passed","Sun Jan 18 09:10:21 UTC 2026","TestCartPositive","test_cart","",""
"","363","Создание продукта с данными в невалидном формате","tests","Sun Jan 18 09:10:39 UTC 2026","passed","Sun Jan 18 09:10:39 UTC 2026","TestProductNegative","test_product","",""
"","71","Добавление несуществующего товара в корзину","tests","Sun Jan 18 09:10:34 UTC 2026","passed","Sun Jan 18 09:10:34 UTC 2026","TestCartNegative","test_cart","",""
"","71","Получение списка заказов","tests","Sun Jan 18 09:10:32 UTC 2026","passed","Sun Jan 18 09:10:32 UTC 2026","TestOrderPositive","test_order","",""
"","12","Создание пользователя с невалидным email","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","17","Создание заказа если один из продуктов недоступен","tests","Sun Jan 18 09:10:36 UTC 2026","passed","Sun Jan 18 09:10:36 UTC 2026","TestOrderNegative","test_order","",""
"","58","Создание продукта без заполнения обязательного поля","tests","Sun Jan 18 09:10:41 UTC 2026","passed","Sun Jan 18 09:10:41 UTC 2026","TestProductNegative","test_product","",""
"","361","Создание продукта без заполнения обязательного поля","tests","Sun Jan 18 09:10:43 UTC 2026","passed","Sun Jan 18 09:10:43 UTC 2026","TestProductNegative","test_product","",""
"","203","Создание пользователя с невалидным паролем","tests","Sun Jan 18 09:10:46 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","678","Создание пользователя с валидными данными","tests","Sun Jan 18 09:10:45 UTC 2026","passed","Sun Jan 18 09:10:46 UTC 2026","TestUserPositive","test_user","",""
"","134","Создание пользователя с невалидным email","tests","Sun Jan 18 09:10:46 UTC 2026","passed","Sun Jan 18 09:10:46 UTC 2026","TestUserNegative","test_user","",""
"","69","Создание продукта без заполнения обязательного поля","tests","Sun Jan 18 09:10:42 UTC 2026","passed","Sun Jan 18 09:10:42 UTC 2026","TestProductNegative","test_product","",""
"","840","Логин админа с валидными данными","tests","Sun Jan 18 09:10:16 UTC 2026","passed","Sun Jan 18 09:10:17 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","114","Получение существующего пользователя","tests","Sun Jan 18 09:10:45 UTC 2026","passed","Sun Jan 18 09:10:45 UTC 2026","TestUserPositive","test_user","",""
"","7","Получение данных корзины","tests","Sun Jan 18 09:10:24 UTC 2026","passed","Sun Jan 18 09:10:24 UTC 2026","TestCartPositive","test_cart","",""
"","19","Создание продукта с валидными данными","tests","Sun Jan 18 09:10:25 UTC 2026","passed","Sun Jan 18 09:10:25 UTC 2026","TestProductPositive","test_product","",""
"","6","Создание пользователя с уже зарегистрированным email","tests","Sun Jan 18 09:10:47 UTC 2026","passed","Sun Jan 18 09:10:47 UTC 2026","TestUserNegative","test_user","",""
"","77","Создание продукта с некорректным URL изображения","tests","Sun Jan 18 09:10:43 UTC 2026","passed","Sun Jan 18 09:10:43 UTC 2026","TestProductNegative","test_product","",""
"","45","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 09:10:18 UTC 2026","passed","Sun Jan 18 09:10:18 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","20","Логин пользователя с невалидным форматом email и валидным паролем","tests","Sun Jan 18 09:10:15 UTC 2026","passed","Sun Jan 18 09:10:15 UTC 2026","TestAuthenticationNegative","test_authentication","",""
