"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","147","Получение текущего пользователя","tests","Tue Jan 27 04:44:00 UTC 2026","passed","Tue Jan 27 04:44:00 UTC 2026","TestUserPositive","test_user","",""
"","49","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 27 04:43:20 UTC 2026","passed","Tue Jan 27 04:43:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","83","Создание продукта без заполнения обязательного поля","tests","Tue Jan 27 04:43:50 UTC 2026","passed","Tue Jan 27 04:43:50 UTC 2026","TestProductNegative","test_product","",""
"","219","Добавление товара без наличия в корзину","tests","Tue Jan 27 04:43:45 UTC 2026","passed","Tue Jan 27 04:43:45 UTC 2026","TestCartNegative","test_cart","",""
"","69","Получение заказа по id","tests","Tue Jan 27 04:43:38 UTC 2026","passed","Tue Jan 27 04:43:39 UTC 2026","TestOrderPositive","test_order","",""
"","703","Логин пользователя с отсутствующим паролем","tests","Tue Jan 27 04:43:22 UTC 2026","passed","Tue Jan 27 04:43:23 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","155","Добавление единицы продукта в корзину","tests","Tue Jan 27 04:43:27 UTC 2026","passed","Tue Jan 27 04:43:28 UTC 2026","TestCartPositive","test_cart","",""
"","20","Создание пользователя с невалидным телефоном","tests","Tue Jan 27 04:44:05 UTC 2026","passed","Tue Jan 27 04:44:05 UTC 2026","TestUserNegative","test_user","",""
"","22","Обновление данных существующего пользователя","tests","Tue Jan 27 04:44:01 UTC 2026","passed","Tue Jan 27 04:44:01 UTC 2026","TestUserPositive","test_user","",""
"","169","Обновление количества единицы продукта в корзине","tests","Tue Jan 27 04:43:37 UTC 2026","passed","Tue Jan 27 04:43:37 UTC 2026","TestCartPositive","test_cart","",""
"","600","Логин пользователя с зарегистрированным email и неподходящим паролем","tests","Tue Jan 27 04:43:20 UTC 2026","passed","Tue Jan 27 04:43:20 UTC 2026","TestAuthenticationNegative","test_authentication","",""
