"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","Получение существующего продукта","tests","Tue Jan 13 05:10:56 UTC 2026","passed","Tue Jan 13 05:10:57 UTC 2026","TestProductPositive","test_product","",""
"","0","Создание продукта без заполнения обязательного поля","tests","Tue Jan 13 05:10:58 UTC 2026","skipped","Tue Jan 13 05:10:58 UTC 2026","TestProductNegative","test_product","",""
"","840","Логин админа с валидными данными","tests","Tue Jan 13 05:10:43 UTC 2026","passed","Tue Jan 13 05:10:44 UTC 2026","TestAuthenticationPositive","test_authentication","",""
"","33","Получение списка продуктов","tests","Tue Jan 13 05:11:00 UTC 2026","passed","Tue Jan 13 05:11:00 UTC 2026","TestProductPositive","test_product","",""
"","377","Добавление несуществующего товара в корзину","tests","Tue Jan 13 05:10:57 UTC 2026","passed","Tue Jan 13 05:10:58 UTC 2026","TestCartNegative","test_cart","",""
"","47","Удаление корзины","tests","Tue Jan 13 05:10:55 UTC 2026","passed","Tue Jan 13 05:10:55 UTC 2026","TestCartPositive","test_cart","",""
"","219","Создание продукта с валидными данными","tests","Tue Jan 13 05:10:53 UTC 2026","passed","Tue Jan 13 05:10:53 UTC 2026","TestProductPositive","test_product","",""
"","0","Создание заказа если один из продуктов недоступен","tests","Tue Jan 13 05:10:51 UTC 2026","skipped","Tue Jan 13 05:10:51 UTC 2026","TestOrderNegative","test_order","",""
"","13","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserNegative","test_user","",""
"","17","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserNegative","test_user","",""
"","0","Создание продукта без заполнения обязательного поля","tests","Tue Jan 13 05:10:58 UTC 2026","skipped","Tue Jan 13 05:10:58 UTC 2026","TestProductNegative","test_product","",""
"","13","Создание пользователя с невалидным телефоном","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserNegative","test_user","",""
"","73","Создание продукта с данными в невалидном формате","tests","Tue Jan 13 05:11:02 UTC 2026","passed","Tue Jan 13 05:11:02 UTC 2026","TestProductNegative","test_product","",""
"","0","Создание продукта без заполнения обязательного поля","tests","Tue Jan 13 05:10:58 UTC 2026","skipped","Tue Jan 13 05:10:58 UTC 2026","TestProductNegative","test_product","",""
"","68","Создание заказа","tests","Tue Jan 13 05:10:50 UTC 2026","passed","Tue Jan 13 05:10:50 UTC 2026","TestOrderPositive","test_order","",""
"","29","Создание пользователя с невалидным email","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserNegative","test_user","",""
"","264","Добавление единицы продукта в корзину","tests","Tue Jan 13 05:10:48 UTC 2026","passed","Tue Jan 13 05:10:48 UTC 2026","TestCartPositive","test_cart","",""
"","14","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 05:10:42 UTC 2026","passed","Tue Jan 13 05:10:42 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","123","Получение списка заказов","tests","Tue Jan 13 05:10:59 UTC 2026","passed","Tue Jan 13 05:10:59 UTC 2026","TestOrderPositive","test_order","",""
"","92","Создание продукта с данными в невалидном формате","tests","Tue Jan 13 05:11:01 UTC 2026","passed","Tue Jan 13 05:11:01 UTC 2026","TestProductNegative","test_product","",""
"","48","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 05:10:44 UTC 2026","passed","Tue Jan 13 05:10:44 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","16","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 05:10:45 UTC 2026","passed","Tue Jan 13 05:10:45 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","92","Удаление существующего продукта","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestProductPositive","test_product","",""
"","106","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 05:10:46 UTC 2026","passed","Tue Jan 13 05:10:46 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","11","Удаление существующего пользователя","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserPositive","test_user","",""
"","12","Получение данных корзины","tests","Tue Jan 13 05:10:51 UTC 2026","passed","Tue Jan 13 05:10:51 UTC 2026","TestCartPositive","test_cart","",""
"","350","Обновление существующего продукта","tests","Tue Jan 13 05:11:02 UTC 2026","passed","Tue Jan 13 05:11:02 UTC 2026","TestProductPositive","test_product","",""
"","0","Добавление товара без наличия в корзину","tests","Tue Jan 13 05:10:55 UTC 2026","skipped","Tue Jan 13 05:10:55 UTC 2026","TestCartNegative","test_cart","",""
"","12","Удаление единицы продукта из корзины","tests","Tue Jan 13 05:10:48 UTC 2026","passed","Tue Jan 13 05:10:48 UTC 2026","TestCartPositive","test_cart","",""
"","0","Добавление количества одного товара в корзину больше чем доступно","tests","Tue Jan 13 05:10:46 UTC 2026","skipped","Tue Jan 13 05:10:46 UTC 2026","TestCartNegative","test_cart","",""
"","88","Логин пользователя с невалидным форматом email и валидным паролем","tests","Tue Jan 13 05:10:43 UTC 2026","passed","Tue Jan 13 05:10:43 UTC 2026","TestAuthenticationNegative","test_authentication","",""
"","12","Создание пользователя с невалидным email","tests","Tue Jan 13 05:11:04 UTC 2026","passed","Tue Jan 13 05:11:04 UTC 2026","TestUserNegative","test_user","",""
"","12","Получение заказа по id","tests","Tue Jan 13 05:10:55 UTC 2026","passed","Tue Jan 13 05:10:55 UTC 2026","TestOrderPositive","test_order","",""
